Tissue	Cluster_ID	Annotation
CVPC	CVPC_2568	caPeak
CVPC	CVPC_2569	caPeak,haPeak
CVPC	CVPC_257	caPeak,haPeak
CVPC	CVPC_2570	caPeak,haPeak
CVPC	CVPC_2571	caPeak,haPeak
CVPC	CVPC_2572	caPeak,haPeak
CVPC	CVPC_2573	caPeak,haPeak
CVPC	CVPC_2574	caPeak,haPeak
CVPC	CVPC_2575	caPeak,haPeak
CVPC	CVPC_2576	caPeak,haPeak
CVPC	CVPC_2577	caPeak,haPeak
CVPC	CVPC_2578	caPeak,haPeak
CVPC	CVPC_2579	caPeak,haPeak
CVPC	CVPC_258	caPeak,haPeak
CVPC	CVPC_2580	caPeak
CVPC	CVPC_2581	caPeak,haPeak
CVPC	CVPC_2582	caPeak,haPeak
CVPC	CVPC_2583	caPeak,haPeak
CVPC	CVPC_2584	caPeak,haPeak
CVPC	CVPC_2585	caPeak,haPeak
CVPC	CVPC_2586	caPeak,haPeak
CVPC	CVPC_2587	caPeak,haPeak
CVPC	CVPC_2588	caPeak,haPeak
CVPC	CVPC_2589	caPeak,haPeak
CVPC	CVPC_259	caPeak,haPeak
CVPC	CVPC_2590	caPeak,haPeak
CVPC	CVPC_2591	caPeak,haPeak
CVPC	CVPC_2592	caPeak
CVPC	CVPC_2593	caPeak,haPeak
CVPC	CVPC_2594	caPeak,haPeak
CVPC	CVPC_2595	caPeak,haPeak
CVPC	CVPC_2596	caPeak,haPeak
CVPC	CVPC_2597	caPeak,haPeak
CVPC	CVPC_2598	caPeak,haPeak
CVPC	CVPC_2599	caPeak,haPeak
CVPC	CVPC_26	eGene,caPeak,haPeak
CVPC	CVPC_260	caPeak,haPeak
CVPC	CVPC_2600	caPeak,haPeak
CVPC	CVPC_2601	caPeak,haPeak
CVPC	CVPC_2602	caPeak,haPeak
CVPC	CVPC_2603	caPeak,haPeak
CVPC	CVPC_2604	caPeak,haPeak
CVPC	CVPC_2605	caPeak,haPeak
CVPC	CVPC_2606	caPeak,haPeak
CVPC	CVPC_2607	caPeak,haPeak
CVPC	CVPC_2608	caPeak,haPeak
CVPC	CVPC_2609	caPeak,haPeak
CVPC	CVPC_261	caPeak,haPeak
CVPC	CVPC_2610	caPeak
CVPC	CVPC_2611	caPeak,haPeak
CVPC	CVPC_2612	caPeak,haPeak
CVPC	CVPC_2613	caPeak,haPeak
CVPC	CVPC_2614	caPeak,haPeak
CVPC	CVPC_2615	caPeak
CVPC	CVPC_2616	caPeak,haPeak
CVPC	CVPC_2617	caPeak,haPeak
CVPC	CVPC_2618	caPeak,haPeak
CVPC	CVPC_2619	caPeak,haPeak
CVPC	CVPC_262	caPeak,haPeak
CVPC	CVPC_2620	caPeak,haPeak
CVPC	CVPC_2621	caPeak,haPeak
CVPC	CVPC_2622	caPeak,haPeak
CVPC	CVPC_2623	caPeak,haPeak
CVPC	CVPC_2624	caPeak,haPeak
CVPC	CVPC_2625	caPeak,haPeak
CVPC	CVPC_2626	caPeak,haPeak
CVPC	CVPC_2627	caPeak,haPeak
CVPC	CVPC_2628	caPeak,haPeak
CVPC	CVPC_2629	caPeak,haPeak
CVPC	CVPC_263	caPeak,haPeak
CVPC	CVPC_2630	caPeak,haPeak
CVPC	CVPC_2631	caPeak,haPeak
CVPC	CVPC_2632	caPeak,haPeak
CVPC	CVPC_2633	caPeak,haPeak
CVPC	CVPC_2634	caPeak,haPeak
CVPC	CVPC_2635	caPeak,haPeak
CVPC	CVPC_2636	caPeak,haPeak
CVPC	CVPC_2637	caPeak,haPeak
CVPC	CVPC_2638	caPeak,haPeak
CVPC	CVPC_2639	caPeak,haPeak
CVPC	CVPC_264	caPeak,haPeak
CVPC	CVPC_2640	caPeak,haPeak
CVPC	CVPC_2641	caPeak,haPeak
CVPC	CVPC_2642	caPeak,haPeak
CVPC	CVPC_2643	caPeak,haPeak
CVPC	CVPC_2644	caPeak,haPeak
CVPC	CVPC_2645	caPeak,haPeak
CVPC	CVPC_2646	caPeak,haPeak
CVPC	CVPC_2647	caPeak,haPeak
CVPC	CVPC_2648	caPeak,haPeak
CVPC	CVPC_2649	caPeak,haPeak
CVPC	CVPC_265	caPeak,haPeak
CVPC	CVPC_2650	caPeak
CVPC	CVPC_2651	caPeak,haPeak
CVPC	CVPC_2652	caPeak
CVPC	CVPC_2653	caPeak,haPeak
CVPC	CVPC_2654	caPeak,haPeak
CVPC	CVPC_2655	caPeak,haPeak
CVPC	CVPC_2656	caPeak,haPeak
CVPC	CVPC_2657	caPeak,haPeak
CVPC	CVPC_2658	caPeak,haPeak
CVPC	CVPC_2659	caPeak,haPeak
CVPC	CVPC_266	caPeak,haPeak
CVPC	CVPC_2660	caPeak,haPeak
CVPC	CVPC_2661	caPeak,haPeak
CVPC	CVPC_2662	caPeak,haPeak
CVPC	CVPC_2663	caPeak,haPeak
CVPC	CVPC_2664	caPeak,haPeak
CVPC	CVPC_2665	caPeak,haPeak
CVPC	CVPC_2666	caPeak,haPeak
CVPC	CVPC_2667	caPeak,haPeak
CVPC	CVPC_2668	caPeak,haPeak
CVPC	CVPC_2669	caPeak,haPeak
CVPC	CVPC_267	caPeak,haPeak
CVPC	CVPC_2670	caPeak,haPeak
CVPC	CVPC_2671	caPeak,haPeak
CVPC	CVPC_2672	caPeak,haPeak
CVPC	CVPC_2673	caPeak,haPeak
CVPC	CVPC_2674	caPeak,haPeak
CVPC	CVPC_2675	caPeak,haPeak
CVPC	CVPC_2676	caPeak,haPeak
CVPC	CVPC_2677	caPeak,haPeak
CVPC	CVPC_2678	caPeak,haPeak
CVPC	CVPC_2679	caPeak,haPeak
CVPC	CVPC_268	caPeak,haPeak
CVPC	CVPC_2680	caPeak
CVPC	CVPC_2681	caPeak,haPeak
CVPC	CVPC_2682	caPeak,haPeak
CVPC	CVPC_2683	caPeak,haPeak
CVPC	CVPC_2684	caPeak
CVPC	CVPC_2685	caPeak,haPeak
CVPC	CVPC_2686	caPeak,haPeak
CVPC	CVPC_2687	caPeak,haPeak
CVPC	CVPC_2688	caPeak
CVPC	CVPC_2689	caPeak,haPeak
CVPC	CVPC_269	caPeak,haPeak
CVPC	CVPC_2690	caPeak,haPeak
CVPC	CVPC_2691	caPeak,haPeak
CVPC	CVPC_2692	caPeak,haPeak
CVPC	CVPC_2693	caPeak,haPeak
CVPC	CVPC_2694	caPeak
CVPC	CVPC_2695	caPeak,haPeak
CVPC	CVPC_2696	caPeak,haPeak
CVPC	CVPC_2697	caPeak,haPeak
CVPC	CVPC_2698	caPeak,haPeak
CVPC	CVPC_2699	caPeak,haPeak
CVPC	CVPC_27	eGene,caPeak,haPeak
CVPC	CVPC_270	caPeak,haPeak
CVPC	CVPC_2700	caPeak,haPeak
CVPC	CVPC_2701	caPeak,haPeak
CVPC	CVPC_2702	caPeak,haPeak
CVPC	CVPC_2703	caPeak,haPeak
CVPC	CVPC_2704	caPeak,haPeak
CVPC	CVPC_2705	caPeak
CVPC	CVPC_2706	caPeak
CVPC	CVPC_2707	caPeak,haPeak
CVPC	CVPC_2708	caPeak
CVPC	CVPC_2709	caPeak,haPeak
CVPC	CVPC_271	caPeak,haPeak
CVPC	CVPC_2710	caPeak
CVPC	CVPC_2711	caPeak
CVPC	CVPC_2712	caPeak,haPeak
CVPC	CVPC_2713	caPeak,haPeak
CVPC	CVPC_2714	caPeak,haPeak
CVPC	CVPC_2715	caPeak,haPeak
CVPC	CVPC_2716	caPeak,haPeak
CVPC	CVPC_2717	caPeak,haPeak
CVPC	CVPC_2718	caPeak,haPeak
CVPC	CVPC_2719	caPeak,haPeak
CVPC	CVPC_272	caPeak,haPeak
CVPC	CVPC_2720	caPeak
CVPC	CVPC_2721	caPeak,haPeak
CVPC	CVPC_2722	caPeak,haPeak
CVPC	CVPC_2723	caPeak,haPeak
CVPC	CVPC_2724	caPeak,haPeak
CVPC	CVPC_2725	caPeak,haPeak
CVPC	CVPC_2726	caPeak
CVPC	CVPC_2727	caPeak,haPeak
CVPC	CVPC_2728	caPeak,haPeak
CVPC	CVPC_2729	caPeak,haPeak
CVPC	CVPC_273	caPeak,haPeak
CVPC	CVPC_2730	caPeak,haPeak
CVPC	CVPC_2731	caPeak
CVPC	CVPC_2732	caPeak,haPeak
CVPC	CVPC_2733	caPeak,haPeak
CVPC	CVPC_2734	caPeak,haPeak
CVPC	CVPC_2735	caPeak,haPeak
CVPC	CVPC_2736	caPeak
CVPC	CVPC_2737	caPeak,haPeak
CVPC	CVPC_2738	caPeak,haPeak
CVPC	CVPC_2739	caPeak,haPeak
CVPC	CVPC_274	caPeak,haPeak
CVPC	CVPC_2740	caPeak,haPeak
CVPC	CVPC_2741	caPeak,haPeak
CVPC	CVPC_2742	caPeak,haPeak
CVPC	CVPC_2743	caPeak,haPeak
CVPC	CVPC_2744	caPeak,haPeak
CVPC	CVPC_2745	caPeak,haPeak
CVPC	CVPC_2746	caPeak,haPeak
CVPC	CVPC_2747	caPeak
CVPC	CVPC_2748	caPeak,haPeak
CVPC	CVPC_2749	caPeak
CVPC	CVPC_275	caPeak,haPeak
CVPC	CVPC_2750	caPeak,haPeak
CVPC	CVPC_2751	caPeak,haPeak
CVPC	CVPC_2752	caPeak,haPeak
CVPC	CVPC_2753	caPeak,haPeak
CVPC	CVPC_2754	caPeak,haPeak
CVPC	CVPC_2755	caPeak,haPeak
CVPC	CVPC_2756	caPeak,haPeak
CVPC	CVPC_2757	caPeak,haPeak
CVPC	CVPC_2758	caPeak
CVPC	CVPC_2759	caPeak,haPeak
CVPC	CVPC_276	caPeak
CVPC	CVPC_2760	caPeak,haPeak
CVPC	CVPC_2761	caPeak,haPeak
CVPC	CVPC_2762	caPeak,haPeak
CVPC	CVPC_2763	caPeak
CVPC	CVPC_2764	caPeak
CVPC	CVPC_2765	caPeak
CVPC	CVPC_2766	caPeak,haPeak
CVPC	CVPC_2767	caPeak
CVPC	CVPC_2768	caPeak
CVPC	CVPC_2769	caPeak,haPeak
CVPC	CVPC_277	caPeak,haPeak
CVPC	CVPC_2770	caPeak,haPeak
CVPC	CVPC_2771	caPeak,haPeak
CVPC	CVPC_2772	caPeak,haPeak
CVPC	CVPC_2773	caPeak,haPeak
CVPC	CVPC_2774	caPeak,haPeak
CVPC	CVPC_2775	caPeak,haPeak
CVPC	CVPC_2776	caPeak
CVPC	CVPC_2777	caPeak,haPeak
CVPC	CVPC_2778	caPeak
CVPC	CVPC_2779	caPeak,haPeak
CVPC	CVPC_278	caPeak,haPeak
CVPC	CVPC_2780	caPeak
CVPC	CVPC_2781	caPeak,haPeak
CVPC	CVPC_2782	caPeak,haPeak
CVPC	CVPC_2783	caPeak,haPeak
CVPC	CVPC_2784	caPeak,haPeak
CVPC	CVPC_2785	caPeak,haPeak
CVPC	CVPC_2786	caPeak,haPeak
CVPC	CVPC_2787	caPeak,haPeak
CVPC	CVPC_2788	caPeak,haPeak
CVPC	CVPC_2789	caPeak,haPeak
CVPC	CVPC_279	caPeak,haPeak
CVPC	CVPC_2790	caPeak,haPeak
CVPC	CVPC_2791	caPeak,haPeak
CVPC	CVPC_2792	caPeak,haPeak
CVPC	CVPC_2793	caPeak,haPeak
CVPC	CVPC_2794	caPeak,haPeak
CVPC	CVPC_2795	caPeak,haPeak
CVPC	CVPC_2796	caPeak,haPeak
CVPC	CVPC_2797	caPeak
CVPC	CVPC_2798	caPeak,haPeak
CVPC	CVPC_2799	caPeak,haPeak
CVPC	CVPC_28	eGene,caPeak,haPeak
CVPC	CVPC_280	caPeak,haPeak
CVPC	CVPC_2800	caPeak,haPeak
CVPC	CVPC_2801	caPeak,haPeak
CVPC	CVPC_2802	caPeak,haPeak
CVPC	CVPC_2803	caPeak
CVPC	CVPC_2804	caPeak,haPeak
CVPC	CVPC_2805	caPeak,haPeak
CVPC	CVPC_2806	caPeak,haPeak
CVPC	CVPC_2807	caPeak,haPeak
CVPC	CVPC_2808	haPeak
CVPC	CVPC_2809	haPeak
CVPC	CVPC_281	caPeak,haPeak
CVPC	CVPC_2810	haPeak
CVPC	CVPC_2811	haPeak
CVPC	CVPC_2812	haPeak
CVPC	CVPC_2813	haPeak
CVPC	CVPC_2814	haPeak
CVPC	CVPC_2815	haPeak
CVPC	CVPC_2816	haPeak
CVPC	CVPC_2817	haPeak
CVPC	CVPC_2818	haPeak
CVPC	CVPC_2819	haPeak
CVPC	CVPC_282	caPeak,haPeak
CVPC	CVPC_2820	haPeak
CVPC	CVPC_2821	haPeak
CVPC	CVPC_2822	haPeak
CVPC	CVPC_2823	haPeak
CVPC	CVPC_2824	haPeak
CVPC	CVPC_2825	haPeak
CVPC	CVPC_2826	haPeak
CVPC	CVPC_2827	haPeak
CVPC	CVPC_2828	haPeak
CVPC	CVPC_2829	haPeak
CVPC	CVPC_283	haPeak
CVPC	CVPC_2830	haPeak
CVPC	CVPC_2831	haPeak
CVPC	CVPC_2832	haPeak
CVPC	CVPC_2833	haPeak
CVPC	CVPC_2834	haPeak
CVPC	CVPC_2835	haPeak
CVPC	CVPC_2836	haPeak
CVPC	CVPC_2837	haPeak
CVPC	CVPC_2838	haPeak
CVPC	CVPC_2839	haPeak
CVPC	CVPC_284	haPeak
CVPC	CVPC_2840	haPeak
CVPC	CVPC_2841	haPeak
CVPC	CVPC_2842	haPeak
CVPC	CVPC_2843	haPeak
CVPC	CVPC_2844	haPeak
CVPC	CVPC_2845	haPeak
CVPC	CVPC_2846	haPeak
CVPC	CVPC_2847	haPeak
CVPC	CVPC_2848	haPeak
CVPC	CVPC_2849	haPeak
CVPC	CVPC_285	haPeak
CVPC	CVPC_2850	haPeak
CVPC	CVPC_2851	haPeak
CVPC	CVPC_2852	haPeak
CVPC	CVPC_2853	haPeak
CVPC	CVPC_2854	haPeak
CVPC	CVPC_2855	haPeak
CVPC	CVPC_2856	haPeak
CVPC	CVPC_2857	haPeak
CVPC	CVPC_2858	haPeak
CVPC	CVPC_2859	haPeak
CVPC	CVPC_286	haPeak
CVPC	CVPC_2860	haPeak
CVPC	CVPC_2861	haPeak
CVPC	CVPC_2862	haPeak
CVPC	CVPC_2863	haPeak
CVPC	CVPC_2864	haPeak
CVPC	CVPC_2865	haPeak
CVPC	CVPC_2866	haPeak
CVPC	CVPC_2867	haPeak
CVPC	CVPC_2868	haPeak
CVPC	CVPC_2869	haPeak
CVPC	CVPC_287	haPeak
CVPC	CVPC_2870	haPeak
CVPC	CVPC_2871	haPeak
CVPC	CVPC_2872	haPeak
CVPC	CVPC_2873	haPeak
CVPC	CVPC_2874	haPeak
CVPC	CVPC_2875	haPeak
CVPC	CVPC_2876	haPeak
CVPC	CVPC_2877	haPeak
CVPC	CVPC_2878	haPeak
CVPC	CVPC_2879	haPeak
CVPC	CVPC_288	haPeak
CVPC	CVPC_2880	haPeak
CVPC	CVPC_2881	haPeak
CVPC	CVPC_2882	haPeak
CVPC	CVPC_2883	haPeak
CVPC	CVPC_2884	haPeak
CVPC	CVPC_2885	haPeak
CVPC	CVPC_2886	haPeak
CVPC	CVPC_2887	haPeak
CVPC	CVPC_2888	haPeak
CVPC	CVPC_2889	haPeak
CVPC	CVPC_289	haPeak
CVPC	CVPC_2890	haPeak
CVPC	CVPC_2891	haPeak
CVPC	CVPC_2892	haPeak
CVPC	CVPC_2893	haPeak
CVPC	CVPC_2894	haPeak
CVPC	CVPC_2895	haPeak
CVPC	CVPC_2896	haPeak
CVPC	CVPC_2897	haPeak
CVPC	CVPC_2898	haPeak
CVPC	CVPC_2899	haPeak
CVPC	CVPC_29	eGene,caPeak,haPeak
CVPC	CVPC_290	haPeak
CVPC	CVPC_2900	haPeak
CVPC	CVPC_2901	haPeak
CVPC	CVPC_2902	haPeak
CVPC	CVPC_2903	haPeak
CVPC	CVPC_2904	haPeak
CVPC	CVPC_2905	haPeak
CVPC	CVPC_2906	haPeak
CVPC	CVPC_2907	haPeak
CVPC	CVPC_2908	haPeak
CVPC	CVPC_2909	haPeak
CVPC	CVPC_291	eGene,haPeak
CVPC	CVPC_2910	haPeak
CVPC	CVPC_2911	haPeak
CVPC	CVPC_2912	haPeak
CVPC	CVPC_2913	haPeak
CVPC	CVPC_2914	haPeak
CVPC	CVPC_2915	haPeak
CVPC	CVPC_2916	haPeak
CVPC	CVPC_2917	haPeak
CVPC	CVPC_2918	haPeak
CVPC	CVPC_2919	haPeak
CVPC	CVPC_292	eGene,caPeak,haPeak
CVPC	CVPC_2920	haPeak
CVPC	CVPC_2921	haPeak
CVPC	CVPC_2922	haPeak
CVPC	CVPC_2923	haPeak
CVPC	CVPC_2924	haPeak
CVPC	CVPC_2925	haPeak
CVPC	CVPC_2926	haPeak
CVPC	CVPC_2927	haPeak
CVPC	CVPC_2928	haPeak
CVPC	CVPC_2929	haPeak
CVPC	CVPC_293	eGene,caPeak,haPeak
CVPC	CVPC_2930	haPeak
CVPC	CVPC_2931	haPeak
CVPC	CVPC_2932	haPeak
CVPC	CVPC_2933	haPeak
CVPC	CVPC_2934	haPeak
CVPC	CVPC_2935	haPeak
CVPC	CVPC_2936	haPeak
CVPC	CVPC_2937	haPeak
CVPC	CVPC_2938	haPeak
CVPC	CVPC_2939	haPeak
CVPC	CVPC_294	eGene,caPeak
CVPC	CVPC_2940	haPeak
CVPC	CVPC_2941	haPeak
CVPC	CVPC_2942	haPeak
CVPC	CVPC_2943	haPeak
CVPC	CVPC_2944	haPeak
CVPC	CVPC_2945	haPeak
CVPC	CVPC_2946	haPeak
CVPC	CVPC_2947	haPeak
CVPC	CVPC_2948	haPeak
CVPC	CVPC_2949	haPeak
CVPC	CVPC_295	eGene,caPeak,haPeak
CVPC	CVPC_2950	haPeak
CVPC	CVPC_2951	haPeak
CVPC	CVPC_2952	haPeak
CVPC	CVPC_2953	haPeak
CVPC	CVPC_2954	haPeak
CVPC	CVPC_2955	haPeak
CVPC	CVPC_2956	haPeak
CVPC	CVPC_2957	haPeak
CVPC	CVPC_2958	haPeak
CVPC	CVPC_2959	haPeak
CVPC	CVPC_296	eGene,haPeak
CVPC	CVPC_2960	haPeak
CVPC	CVPC_2961	haPeak
CVPC	CVPC_2962	haPeak
CVPC	CVPC_2963	haPeak
CVPC	CVPC_2964	haPeak
CVPC	CVPC_2965	haPeak
CVPC	CVPC_2966	haPeak
CVPC	CVPC_2967	haPeak
CVPC	CVPC_2968	haPeak
CVPC	CVPC_2969	haPeak
CVPC	CVPC_297	eGene,caPeak,haPeak
CVPC	CVPC_2970	haPeak
CVPC	CVPC_2971	haPeak
CVPC	CVPC_2972	haPeak
CVPC	CVPC_2973	haPeak
CVPC	CVPC_2974	haPeak
CVPC	CVPC_2975	haPeak
CVPC	CVPC_2976	haPeak
CVPC	CVPC_2977	haPeak
CVPC	CVPC_2978	haPeak
CVPC	CVPC_2979	haPeak
CVPC	CVPC_298	eGene,caPeak,haPeak
CVPC	CVPC_2980	haPeak
CVPC	CVPC_2981	haPeak
CVPC	CVPC_2982	haPeak
CVPC	CVPC_2983	haPeak
CVPC	CVPC_2984	haPeak
CVPC	CVPC_2985	haPeak
CVPC	CVPC_2986	haPeak
CVPC	CVPC_2987	haPeak
CVPC	CVPC_2988	haPeak
CVPC	CVPC_2989	haPeak
CVPC	CVPC_299	eGene,caPeak,haPeak
CVPC	CVPC_2990	haPeak
CVPC	CVPC_2991	haPeak
CVPC	CVPC_2992	haPeak
CVPC	CVPC_2993	haPeak
CVPC	CVPC_2994	haPeak
CVPC	CVPC_2995	haPeak
CVPC	CVPC_2996	haPeak
CVPC	CVPC_2997	haPeak
CVPC	CVPC_2998	haPeak
CVPC	CVPC_2999	haPeak
CVPC	CVPC_3	caPeak,haPeak
CVPC	CVPC_30	eGene,haPeak
CVPC	CVPC_300	eGene
CVPC	CVPC_3000	haPeak
CVPC	CVPC_3001	haPeak
CVPC	CVPC_3002	haPeak
CVPC	CVPC_3003	haPeak
CVPC	CVPC_3004	haPeak
CVPC	CVPC_3005	haPeak
CVPC	CVPC_3006	haPeak
CVPC	CVPC_3007	haPeak
CVPC	CVPC_3008	haPeak
CVPC	CVPC_3009	haPeak
CVPC	CVPC_301	eGene,caPeak,haPeak
CVPC	CVPC_3010	haPeak
CVPC	CVPC_3011	haPeak
CVPC	CVPC_3012	haPeak
CVPC	CVPC_3013	haPeak
CVPC	CVPC_3014	haPeak
CVPC	CVPC_3015	haPeak
CVPC	CVPC_3016	haPeak
CVPC	CVPC_3017	haPeak
CVPC	CVPC_3018	haPeak
CVPC	CVPC_3019	haPeak
CVPC	CVPC_302	eGene,caPeak,haPeak
CVPC	CVPC_3020	haPeak
CVPC	CVPC_3021	haPeak
CVPC	CVPC_3022	haPeak
CVPC	CVPC_3023	haPeak
CVPC	CVPC_3024	haPeak
CVPC	CVPC_3025	haPeak
CVPC	CVPC_3026	haPeak
CVPC	CVPC_3027	haPeak
CVPC	CVPC_3028	haPeak
CVPC	CVPC_3029	haPeak
CVPC	CVPC_303	eGene,caPeak
CVPC	CVPC_3030	haPeak
CVPC	CVPC_3031	haPeak
CVPC	CVPC_3032	haPeak
CVPC	CVPC_3033	haPeak
CVPC	CVPC_3034	haPeak
CVPC	CVPC_3035	haPeak
CVPC	CVPC_3036	haPeak
CVPC	CVPC_3037	haPeak
CVPC	CVPC_3038	haPeak
CVPC	CVPC_3039	haPeak
CVPC	CVPC_304	eGene,haPeak
CVPC	CVPC_3040	haPeak
CVPC	CVPC_3041	haPeak
CVPC	CVPC_3042	haPeak
CVPC	CVPC_305	eGene,caPeak,haPeak
CVPC	CVPC_306	eGene,haPeak
CVPC	CVPC_307	eGene,caPeak,haPeak
CVPC	CVPC_308	eGene,caPeak,haPeak
CVPC	CVPC_309	eGene,haPeak
CVPC	CVPC_31	eGene,caPeak,haPeak
CVPC	CVPC_310	eGene,caPeak,haPeak
CVPC	CVPC_311	eGene,caPeak,haPeak
CVPC	CVPC_312	eGene
CVPC	CVPC_313	eGene,caPeak
CVPC	CVPC_314	eGene,caPeak,haPeak
CVPC	CVPC_315	eGene,caPeak,haPeak
CVPC	CVPC_316	eGene
CVPC	CVPC_317	eGene
CVPC	CVPC_318	eGene,haPeak
CVPC	CVPC_319	eGene,caPeak,haPeak
CVPC	CVPC_32	eGene,caPeak,haPeak
CVPC	CVPC_320	eGene,caPeak
CVPC	CVPC_321	eGene,haPeak
CVPC	CVPC_322	eGene,haPeak
CVPC	CVPC_323	eGene,caPeak,haPeak
CVPC	CVPC_324	eGene,caPeak
CVPC	CVPC_325	eGene,caPeak,haPeak
CVPC	CVPC_326	eGene,haPeak
CVPC	CVPC_327	eGene,caPeak,haPeak
CVPC	CVPC_328	eGene
CVPC	CVPC_329	eGene,haPeak
CVPC	CVPC_33	eGene,caPeak,haPeak
CVPC	CVPC_330	eGene,caPeak,haPeak
CVPC	CVPC_331	eGene,caPeak,haPeak
CVPC	CVPC_332	eGene,caPeak,haPeak
CVPC	CVPC_333	eGene,caPeak,haPeak
CVPC	CVPC_334	eGene,caPeak,haPeak
CVPC	CVPC_335	eGene,caPeak,haPeak
CVPC	CVPC_336	eGene,caPeak,haPeak
CVPC	CVPC_337	eGene,caPeak,haPeak
CVPC	CVPC_338	eGene,haPeak
CVPC	CVPC_339	eGene,caPeak,haPeak
CVPC	CVPC_34	caPeak,haPeak
CVPC	CVPC_340	eGene,caPeak,haPeak
CVPC	CVPC_341	eGene,caPeak
CVPC	CVPC_342	eGene,caPeak,haPeak
CVPC	CVPC_343	eGene,caPeak,haPeak
CVPC	CVPC_344	eGene,caPeak
CVPC	CVPC_345	eGene,caPeak,haPeak
CVPC	CVPC_346	eGene,haPeak
CVPC	CVPC_347	eGene,caPeak,haPeak
CVPC	CVPC_348	eGene,caPeak,haPeak
CVPC	CVPC_349	eGene,haPeak
CVPC	CVPC_35	caPeak,haPeak
CVPC	CVPC_350	eGene,caPeak,haPeak
CVPC	CVPC_351	eGene
CVPC	CVPC_352	eGene,haPeak
CVPC	CVPC_353	eGene,caPeak,haPeak
CVPC	CVPC_354	eGene,caPeak,haPeak
CVPC	CVPC_355	eGene,caPeak,haPeak
CVPC	CVPC_356	eGene,caPeak,haPeak
CVPC	CVPC_357	eGene,caPeak
CVPC	CVPC_358	eGene,caPeak,haPeak
CVPC	CVPC_359	eGene,haPeak
CVPC	CVPC_36	caPeak,haPeak
CVPC	CVPC_360	eGene,caPeak
CVPC	CVPC_361	eGene,caPeak
CVPC	CVPC_362	eGene,haPeak
CVPC	CVPC_363	eGene,caPeak,haPeak
CVPC	CVPC_364	eGene
CVPC	CVPC_365	eGene,caPeak
CVPC	CVPC_366	eGene,haPeak
CVPC	CVPC_367	eGene,caPeak,haPeak
CVPC	CVPC_368	eGene,caPeak
CVPC	CVPC_369	eGene,caPeak,haPeak
CVPC	CVPC_37	eGene,caPeak,haPeak
CVPC	CVPC_370	eGene,caPeak,haPeak
CVPC	CVPC_371	eGene,caPeak
CVPC	CVPC_372	eGene,caPeak
CVPC	CVPC_373	eGene,caPeak,haPeak
CVPC	CVPC_374	eGene,haPeak
CVPC	CVPC_375	eGene,caPeak,haPeak
CVPC	CVPC_376	eGene,caPeak
CVPC	CVPC_377	eGene,caPeak,haPeak
CVPC	CVPC_378	eGene,caPeak
CVPC	CVPC_379	eGene,caPeak,haPeak
CVPC	CVPC_38	eGene,caPeak,haPeak
CVPC	CVPC_380	eGene,caPeak,haPeak
CVPC	CVPC_381	eGene,caPeak,haPeak
CVPC	CVPC_382	eGene
CVPC	CVPC_383	eGene,caPeak,haPeak
CVPC	CVPC_384	eGene,caPeak,haPeak
CVPC	CVPC_385	eGene,caPeak,haPeak
CVPC	CVPC_386	eGene,haPeak
CVPC	CVPC_387	eGene,haPeak
CVPC	CVPC_388	eGene,haPeak
CVPC	CVPC_389	eGene,haPeak
CVPC	CVPC_39	eGene,caPeak,haPeak
CVPC	CVPC_390	eGene,caPeak,haPeak
CVPC	CVPC_391	eGene,caPeak,haPeak
CVPC	CVPC_392	eGene,caPeak,haPeak
CVPC	CVPC_393	eGene,caPeak
CVPC	CVPC_394	eGene,caPeak,haPeak
CVPC	CVPC_395	eGene,caPeak,haPeak
CVPC	CVPC_396	eGene,caPeak
CVPC	CVPC_397	eGene,caPeak,haPeak
CVPC	CVPC_398	eGene,caPeak,haPeak
CVPC	CVPC_399	eGene,caPeak,haPeak
CVPC	CVPC_4	eGene,caPeak,haPeak
CVPC	CVPC_40	eGene,caPeak,haPeak
CVPC	CVPC_400	eGene,haPeak
CVPC	CVPC_401	eGene,caPeak,haPeak
CVPC	CVPC_402	eGene,caPeak,haPeak
CVPC	CVPC_403	eGene,caPeak
CVPC	CVPC_404	eGene,caPeak,haPeak
CVPC	CVPC_405	eGene,haPeak
CVPC	CVPC_406	eGene,caPeak,haPeak
CVPC	CVPC_407	eGene,haPeak
CVPC	CVPC_408	eGene,caPeak,haPeak
CVPC	CVPC_409	eGene,haPeak
CVPC	CVPC_41	eGene,caPeak,haPeak
CVPC	CVPC_410	eGene
CVPC	CVPC_411	eGene,caPeak,haPeak
CVPC	CVPC_412	eGene,caPeak,haPeak
CVPC	CVPC_413	eGene,caPeak
CVPC	CVPC_414	eGene,caPeak
CVPC	CVPC_415	eGene
CVPC	CVPC_416	eGene,caPeak,haPeak
CVPC	CVPC_417	eGene,caPeak,haPeak
CVPC	CVPC_418	eGene,caPeak,haPeak
CVPC	CVPC_419	eGene,caPeak,haPeak
CVPC	CVPC_42	eGene,haPeak
CVPC	CVPC_420	eGene,haPeak
CVPC	CVPC_421	eGene,caPeak,haPeak
CVPC	CVPC_422	eGene,caPeak,haPeak
CVPC	CVPC_423	eGene,caPeak,haPeak
CVPC	CVPC_424	eGene,caPeak,haPeak
CVPC	CVPC_425	eGene,haPeak
CVPC	CVPC_426	eGene,haPeak
CVPC	CVPC_427	eGene,caPeak,haPeak
